,Date,Stage,Distance Covered in km,Type,Departure,Arrival,Category UCI,Name,Family Name,Nationality,Dual National,Native Country,NC-From,NC-To,Adopted Country,AC-From,AC-To,Age,Date of Birth,City of Birth,Country of Birth,Date of Death,City of Death,Country of Death,1st Innings From,1st Innings To,2nd Innings From,2nd Innings To,3rd Innings From,3rd Innings To,Career Span,1st Gap,2nd Innings Span,2nd Gap,3rd Innings Span,Total Career Span,Full Name
2244,1928-06-24,8 ,225.0,Stage,"    Bordeaux (Aquitaine), France ","Hendaye (Aquitaine), France",,Maurice,De Waele,Belgium ,N,,1896-12-27,,,,,55 years,1896-12-27,Lovendegem (Oost-Vlaanderen), Belgium ,14-02-1952,    Maldegem (Oost-Vlaanderen), Belgium,1921,1931,0,0,0,0,10,0,0,0,0,10,Maurice De Waele
2245,1928-06-26,9 ,387.0,Stage,"    Hendaye (Aquitaine), France ","Luchon (Midi-Pyrenees), France",,Victor,Fontan,France ,N,,1892-06-18,,,,,89 years,1892-06-18,Nay (Aquitaine), France ,02-01-1982,    Saint-Vincent (Aquitaine), France,1923,1930,0,0,0,0,7,0,0,0,0,7,Victor Fontan
2246,1928-06-28,10 ,323.0,Stage,"    Luchon (Midi-Pyrenees), France ","Perpignan (Languedoc-Roussillon), France",,André,Leducq,France ,N,,1904-02-27,,,,,76 years,1904-02-27,Saint-Ouen (Ile-de-France), France ,18-06-1980,    Marseille (Provence-Alpes-Cote d'Azur), France,1926,1939,0,0,0,0,13,0,0,0,0,13,André Leducq
2247,1928-06-30,11 ,363.0,Stage,"    Perpignan (Languedoc-Roussillon), France ","Marseille (Provence-Alpes-Cote d'Azur), France",,André,Leducq,France ,N,,1904-02-27,,,,,76 years,1904-02-27,Saint-Ouen (Ile-de-France), France ,18-06-1980,    Marseille (Provence-Alpes-Cote d'Azur), France,1926,1939,0,0,0,0,13,0,0,0,0,13,André Leducq
2248,1928-02-07,12 ,330.0,Stage,"    Marseille (Provence-Alpes-Cote d'Azur), France ","Nice (Provence-Alpes-Cote d'Azur), France",,Nicolas,Frantz,Luxemburg ,N,,1899-04-11,,,,,86 years,1899-04-11,Mamer (Luxembourg), Luxemburg ,08-11-1985,    Luxembourg (Luxembourg), Luxemburg,1922,1934,0,0,0,0,12,0,0,0,0,12,Nicolas Frantz
2249,1928-04-07,13 ,333.0,Stage,"    Nice (Provence-Alpes-Cote d'Azur), France ","Grenoble (Rhone-Alpes), France",,Antonin,Magne,France ,N,,1904-02-15,,,,,79 years,1904-02-15,Ytrac (Auvergne), France ,08-09-1983,    Arcachon (Aquitaine), France,1926,1941,0,0,0,0,15,0,0,0,0,15,Antonin Magne
2250,1928-06-07,14 ,329.0,Stage,"    Grenoble (Rhone-Alpes), France ","Évian (Rhone-Alpes), France",,Julien,Moineau,France ,N,,1903-11-27,,,,,76 years,1903-11-27,Clichy (Ile-de-France), France ,14-05-1980,    La Teste-de-Buch (Aquitaine), France,1927,1937,0,0,0,0,10,0,0,0,0,10,Julien Moineau
2251,1928-08-07,15 ,213.0,Stage,"    Évian (Rhone-Alpes), France ","Pontarlier (Franche-Comte), France",,Pierre,Magne,France ,N,,1906-07-11,,,,,74 years,1906-07-11,Livry-Gargan (Ile-de-France), France ,14-11-1980,    Livry-Gargan (Ile-de-France), France,1927,1939,0,0,0,0,12,0,0,0,0,12,Pierre Magne
2252,1928-09-07,16 ,119.0,Stage,"    Pontarlier (Franche-Comte), France ","Belfort (Franche-Comte), France",,André,Leducq,France ,N,,1904-02-27,,,,,76 years,1904-02-27,Saint-Ouen (Ile-de-France), France ,18-06-1980,    Marseille (Provence-Alpes-Cote d'Azur), France,1926,1939,0,0,0,0,13,0,0,0,0,13,André Leducq
2253,1928-10-07,17 ,145.0,Stage,"    Belfort (Franche-Comte), France ","Strasbourg (Alsace), France",,Joseph,Mauclair,France ,N,,1906-09-03,,,,,83 years,1906-09-03,Clichy (Ile-de-France), France ,05-02-1990,    Créteil (Ile-de-France), France,1927,1938,1948,1948,0,0,11,10,0,0,0,11,Joseph Mauclair
2254,1928-11-07,18 ,165.0,Stage,"    Strasbourg (Alsace), France ","Metz (Lorraine), France",,Nicolas,Frantz,Luxemburg ,N,,1899-04-11,,,,,86 years,1899-04-11,Mamer (Luxembourg), Luxemburg ,08-11-1985,    Luxembourg (Luxembourg), Luxemburg,1922,1934,0,0,0,0,12,0,0,0,0,12,Nicolas Frantz
2255,1928-12-07,19 ,159.0,Stage,"    Metz (Lorraine), France ","Charleville (Champagne-Ardenne), France",,Marcel,Huot,France ,N,,1896-09-09,,,,,57 years,1896-09-09,Epernay (Rhone-Alpes), France ,23-04-1954,    Pantin (Ile-de-France), France,1921,1931,0,0,0,0,10,0,0,0,0,10,Marcel Huot
2256,1928-07-13,20 ,271.0,Stage,"    Charleville (Champagne-Ardenne), France ","Malo-les-Bains (Nord-Pas-de-Calais), France",,Maurice,De Waele,Belgium ,N,,1896-12-27,,,,,55 years,1896-12-27,Lovendegem (Oost-Vlaanderen), Belgium ,14-02-1952,    Maldegem (Oost-Vlaanderen), Belgium,1921,1931,0,0,0,0,10,0,0,0,0,10,Maurice De Waele
2257,1928-07-14,21 ,234.0,Stage,"    Malo-les-Bains (Nord-Pas-de-Calais), France ","Dieppe (Haute-Normandie), France",,Antonin,Magne,France ,N,,1904-02-15,,,,,79 years,1904-02-15,Ytrac (Auvergne), France ,08-09-1983,    Arcachon (Aquitaine), France,1926,1941,0,0,0,0,15,0,0,0,0,15,Antonin Magne
2258,1928-07-15,22 ,331.0,Stage,"    Dieppe (Haute-Normandie), France ","Paris (Ile-de-France), France",,Nicolas,Frantz,Luxemburg ,N,,1899-04-11,,,,,86 years,1899-04-11,Mamer (Luxembourg), Luxemburg ,08-11-1985,    Luxembourg (Luxembourg), Luxemburg,1922,1934,0,0,0,0,12,0,0,0,0,12,Nicolas Frantz
2259,1928-07-15,Total Distance,5377.0,General Classification,,"Paris (Ile-de-France), France",,Nicolas,Frantz,Luxemburg ,N,,1899-04-11,,,,,86 years,1899-04-11,Mamer (Luxembourg), Luxemburg ,08-11-1985,    Luxembourg (Luxembourg), Luxemburg,1922,1934,0,0,0,0,12,0,0,0,0,12,Nicolas Frantz
2260,1928-07-15,Total Distance,0.0,Mountains Classification,,,,Victor,Fontan,France ,N,,1892-06-18,,,,,89 years,1892-06-18,Nay (Aquitaine), France ,02-01-1982,    Saint-Vincent (Aquitaine), France,1923,1930,0,0,0,0,7,0,0,0,0,7,Victor Fontan
2261,1927-06-19,1 ,180.0,Stage,"    Paris (Ile-de-France), France ","Dieppe (Haute-Normandie), France",,Francis,Pélissier,France ,N,,1894-06-13,,,,,64 years,1894-06-13,Paris (Ile-de-France), France ,22-02-1959,    Mantes-la-Jolie (Ile-de-France), France,1919,1932,0,0,0,0,13,0,0,0,0,13,Francis Pélissier
2262,1927-06-20,2 ,103.0,Stage,"    Dieppe (Haute-Normandie), France ","Le Havre (Haute-Normandie), France",,Maurice,De Waele,Belgium ,N,,1896-12-27,,,,,55 years,1896-12-27,Lovendegem (Oost-Vlaanderen), Belgium ,14-02-1952,    Maldegem (Oost-Vlaanderen), Belgium,1921,1931,0,0,0,0,10,0,0,0,0,10,Maurice De Waele
2263,1927-06-21,3 ,225.0,Stage,"    Le Havre (Haute-Normandie), France ","Caen (Basse-Normandie), France",,Hector,Martin,Belgium ,N,,1898-12-26,,,,,73 years,1898-12-26,Roeselare (West-Vlaanderen), Belgium ,09-08-1972,    Roeselare (West-Vlaanderen), Belgium,1925,1935,0,0,0,0,10,0,0,0,0,10,Hector Martin
2264,1927-06-22,4 ,140.0,Stage,"    Caen (Basse-Normandie), France ","Cherbourg (Basse-Normandie), France",,Camiel,Vandecasteele,Belgium ,N,,1902-06-27,,,,,58 years,1902-06-27,Sint-Andries (West-Vlaanderen), Belgium ,12-02-1961,    Brugge (West-Vlaanderen), Belgium,1920,1930,1933,1934,0,0,10,3,1,0,0,11,Camiel Vandecasteele
2265,1927-06-23,5 ,199.0,Stage,"    Cherbourg (Basse-Normandie), France ","Dinan (Bretagne), France",,Ferdinand,Le Drogo,France ,N,,1903-10-10,,,,,72 years,1903-10-10,Pontivy (Bretagne), France ,23-04-1976,    Saint-Gildas-de-Rhuys (Bretagne), France,1926,1937,0,0,0,0,11,0,0,0,0,11,Ferdinand Le Drogo
2266,1927-06-24,6 ,206.0,Stage,"    Dinan (Bretagne), France ","Brest (Bretagne), France",,André,Leducq,France ,N,,1904-02-27,,,,,76 years,1904-02-27,Saint-Ouen (Ile-de-France), France ,18-06-1980,    Marseille (Provence-Alpes-Cote d'Azur), France,1926,1939,0,0,0,0,13,0,0,0,0,13,André Leducq
2267,1927-06-25,7 ,207.0,Stage,"    Brest (Bretagne), France ","Vannes (Bretagne), France",,Gustaaf,Van Slembrouck,Belgium ,N,,1902-03-25,,,,,66 years,1902-03-25,Oostende (West-Vlaanderen), Belgium ,07-07-1968,    Oostende (West-Vlaanderen), Belgium,1926,1935,0,0,0,0,9,0,0,0,0,9,Gustaaf Van Slembrouck
2268,1927-06-26,8 ,204.0,Stage,"    Vannes (Bretagne), France ","Les Sables-d'Olonne (Pays de la Loire), France",,Raymond,De Corte,Belgium ,N,,1898-03-17,,,,,74 years,1898-03-17,Waarschoot (Oost-Vlaanderen), Belgium ,30-03-1972,    Waarschoot (Oost-Vlaanderen), Belgium,1924,1934,0,0,0,0,10,0,0,0,0,10,Raymond De Corte
2269,1927-06-27,9 ,285.0,Stage,"    Les Sables-d'Olonne (Pays de la Loire), France ","Bordeaux (Aquitaine), France",,Adelin,Benoît,Belgium ,N,,1900-12-05,,,,,54 years,1900-12-05,Pont-de-Loup (Hainaut), Belgium ,18-06-1954,    Châtelet (Hainaut), Belgium,1924,1932,0,0,0,0,8,0,0,0,0,8,Adelin Benoît
2270,1927-06-28,10 ,189.0,Stage,"    Bordeaux (Aquitaine), France ","Bayonne (Aquitaine), France",,Pé,Verhaegen,Belgium ,N,,1902-02-20,,,,,56 years,1902-02-20,Tremelo (Brabant), Belgium ,05-04-1958,    Leuven (Vlaams-Brabant), Belgium,1927,1935,0,0,0,0,8,0,0,0,0,8,Pé Verhaegen
2271,1927-06-30,11 ,326.0,Stage,"    Bayonne (Aquitaine), France ","Luchon (Midi-Pyrenees), France",,Nicolas,Frantz,Luxemburg ,N,,1899-04-11,,,,,86 years,1899-04-11,Mamer (Luxembourg), Luxemburg ,08-11-1985,    Luxembourg (Luxembourg), Luxemburg,1922,1934,0,0,0,0,12,0,0,0,0,12,Nicolas Frantz
2272,1927-02-07,12 ,323.0,Stage,"    Luchon (Midi-Pyrenees), France ","Perpignan (Languedoc-Roussillon), France",,Gustaaf,Van Slembrouck,Belgium ,N,,1902-03-25,,,,,66 years,1902-03-25,Oostende (West-Vlaanderen), Belgium ,07-07-1968,    Oostende (West-Vlaanderen), Belgium,1926,1935,0,0,0,0,9,0,0,0,0,9,Gustaaf Van Slembrouck
2273,1927-04-07,13 ,360.0,Stage,"    Perpignan (Languedoc-Roussillon), France ","Marseille (Provence-Alpes-Cote d'Azur), France",,Maurice,De Waele,Belgium ,N,,1896-12-27,,,,,55 years,1896-12-27,Lovendegem (Oost-Vlaanderen), Belgium ,14-02-1952,    Maldegem (Oost-Vlaanderen), Belgium,1921,1931,0,0,0,0,10,0,0,0,0,10,Maurice De Waele
2274,1927-05-07,14 ,120.0,Stage,"    Marseille (Provence-Alpes-Cote d'Azur), France ","Toulon (Champagne-Ardenne), France",,Antonin,Magne,France ,N,,1904-02-15,,,,,79 years,1904-02-15,Ytrac (Auvergne), France ,08-09-1983,    Arcachon (Aquitaine), France,1926,1941,0,0,0,0,15,0,0,0,0,15,Antonin Magne
2275,1927-06-07,15 ,280.0,Stage,"    Toulon (Champagne-Ardenne), France ","Nice (Provence-Alpes-Cote d'Azur), France",,Nicolas,Frantz,Luxemburg ,N,,1899-04-11,,,,,86 years,1899-04-11,Mamer (Luxembourg), Luxemburg ,08-11-1985,    Luxembourg (Luxembourg), Luxemburg,1922,1934,0,0,0,0,12,0,0,0,0,12,Nicolas Frantz
2276,1927-08-07,16 ,275.0,Stage,"    Nice (Provence-Alpes-Cote d'Azur), France ","Briançon (Provence-Alpes-Cote d'Azur), France",,Julien,Vervaecke,Belgium ,N,,1899-03-11,,,,, years,1899-03-11,Dadizele (West-Vlaanderen), Belgium ,00-05-1940,    Roncq (Nord-Pas-de-Calais), France,1927,1935,0,0,0,0,8,0,0,0,0,8,Julien Vervaecke
2277,1927-09-07,17 ,283.0,Stage,"    Briançon (Provence-Alpes-Cote d'Azur), France ","Évian (Rhone-Alpes), France",,Pé,Verhaegen,Belgium ,N,,1902-02-20,,,,,56 years,1902-02-20,Tremelo (Brabant), Belgium ,05-04-1958,    Leuven (Vlaams-Brabant), Belgium,1927,1935,0,0,0,0,8,0,0,0,0,8,Pé Verhaegen
2278,1927-11-07,18 ,213.0,Stage,"    Évian (Rhone-Alpes), France ","Pontarlier (Franche-Comte), France",,Adelin,Benoît,Belgium ,N,,1900-12-05,,,,,54 years,1900-12-05,Pont-de-Loup (Hainaut), Belgium ,18-06-1954,    Châtelet (Hainaut), Belgium,1924,1932,0,0,0,0,8,0,0,0,0,8,Adelin Benoît
2279,1927-12-07,19 ,119.0,Stage,"    Pontailler (Bourgogne), France ","Belfort (Franche-Comte), France",,Maurice,Geldhof,Belgium ,N,,1905-10-22,,,,,64 years,1905-10-22,Moorslede (West-Vlaanderen), Belgium ,26-04-1970,    Wevelgem (West-Vlaanderen), Belgium,1927,1929,0,0,0,0,2,0,0,0,0,2,Maurice Geldhof
2280,1927-07-13,20 ,145.0,Stage,"    Belfort (Franche-Comte), France ","Strasbourg (Alsace), France",,Raymond,De Corte,Belgium ,N,,1898-03-17,,,,,74 years,1898-03-17,Waarschoot (Oost-Vlaanderen), Belgium ,30-03-1972,    Waarschoot (Oost-Vlaanderen), Belgium,1924,1934,0,0,0,0,10,0,0,0,0,10,Raymond De Corte
2281,1927-07-14,21 ,165.0,Stage,"    Strasbourg (Alsace), France ","Metz (Lorraine), France",,Nicolas,Frantz,Luxemburg ,N,,1899-04-11,,,,,86 years,1899-04-11,Mamer (Luxembourg), Luxemburg ,08-11-1985,    Luxembourg (Luxembourg), Luxemburg,1922,1934,0,0,0,0,12,0,0,0,0,12,Nicolas Frantz
2282,1927-07-15,22 ,159.0,Stage,"    Metz (Lorraine), France ","Charleville (Champagne-Ardenne), France",,Hector,Martin,Belgium ,N,,1898-12-26,,,,,73 years,1898-12-26,Roeselare (West-Vlaanderen), Belgium ,09-08-1972,    Roeselare (West-Vlaanderen), Belgium,1925,1935,0,0,0,0,10,0,0,0,0,10,Hector Martin
2283,1927-07-16,23 ,270.0,Stage,"    Charleville (Champagne-Ardenne), France ","Dunkerque (Nord-Pas-de-Calais), France",,André,Leducq,France ,N,,1904-02-27,,,,,76 years,1904-02-27,Saint-Ouen (Ile-de-France), France ,18-06-1980,    Marseille (Provence-Alpes-Cote d'Azur), France,1926,1939,0,0,0,0,13,0,0,0,0,13,André Leducq
2284,1927-07-17,24 ,344.0,Stage,"    Dunkerque (Nord-Pas-de-Calais), France ","Paris (Ile-de-France), France",,André,Leducq,France ,N,,1904-02-27,,,,,76 years,1904-02-27,Saint-Ouen (Ile-de-France), France ,18-06-1980,    Marseille (Provence-Alpes-Cote d'Azur), France,1926,1939,0,0,0,0,13,0,0,0,0,13,André Leducq
2285,1927-07-17,Total Distance,0.0,Mountains Classification,,,,Giovanni-Michele,Gordini,Italy ,N,,1896-04-23,,,,,73 years,1896-04-23,Budrio (Emilia-Romagna), Italy ,22-02-1970,    Cotignola (Emilia-Romagna), Italy,1920,1929,1932,1932,0,0,9,3,0,0,0,9,Giovanni-Michele Gordini
2286,1927-07-17,Total Distance,5340.0,General Classification,,"Paris (Ile-de-France), France",,Nicolas,Frantz,Luxemburg ,N,,1899-04-11,,,,,86 years,1899-04-11,Mamer (Luxembourg), Luxemburg ,08-11-1985,    Luxembourg (Luxembourg), Luxemburg,1922,1934,0,0,0,0,12,0,0,0,0,12,Nicolas Frantz
2287,1926-06-20,1 ,373.0,Stage,"    Évian (Rhone-Alpes), France ","Mulhouse (Alsace), France",,Jules,Buysse,Belgium ,N,,1901-08-13,,,,,49 years,1901-08-13,Wontergem (Oost-Vlaanderen), Belgium ,31-12-1950,                , Unknown,1925,1932,0,0,0,0,7,0,0,0,0,7,Jules Buysse
2288,1926-06-22,2 ,334.0,Stage,"    Mulhouse (Alsace), France ","Metz (Lorraine), France",,Aimé,Dossche,Belgium ,N,,1902-03-28,,,,,83 years,1902-03-28,Landegem (Oost-Vlaanderen), Belgium ,30-10-1985,    Gent (Oost-Vlaanderen), Belgium,1924,1932,0,0,0,0,8,0,0,0,0,8,Aimé Dossche
2289,1926-06-24,3 ,433.0,Stage,"    Metz (Lorraine), France ","Dunkerque (Nord-Pas-de-Calais), France",,Gustaaf,Van Slembrouck,Belgium ,N,,1902-03-25,,,,,66 years,1902-03-25,Oostende (West-Vlaanderen), Belgium ,07-07-1968,    Oostende (West-Vlaanderen), Belgium,1926,1935,0,0,0,0,9,0,0,0,0,9,Gustaaf Van Slembrouck
2290,1926-06-25,4 ,361.0,Stage,"    Dunkerque (Nord-Pas-de-Calais), France ","Le Havre (Haute-Normandie), France",,Félix,Sellier,Belgium ,N,,1893-02-01,,,,,72 years,1893-02-01,Spy (Namur), Belgium ,16-04-1965,    Gembloux (Namur), Belgium,1919,1928,0,0,0,0,9,0,0,0,0,9,Félix Sellier
2291,1926-06-26,5 ,357.0,Stage,"    Le Havre (Haute-Normandie), France ","Cherbourg (Basse-Normandie), France",,Adelin,Benoît,Belgium ,N,,1900-12-05,,,,,54 years,1900-12-05,Pont-de-Loup (Hainaut), Belgium ,18-06-1954,    Châtelet (Hainaut), Belgium,1924,1932,0,0,0,0,8,0,0,0,0,8,Adelin Benoît
2292,1926-06-27,6 ,405.0,Stage,"    Cherbourg (Basse-Normandie), France ","Brest (Bretagne), France",,Joseph,Van Dam,Belgium ,N,,1901-02-11,,,,,84 years,1901-02-11,Willebroek (Antwerpen), Belgium ,31-05-1986,    Willebroek (Antwerpen), Belgium,1924,1928,1937,1937,0,0,4,9,0,0,0,4,Joseph Van Dam
2293,1926-06-29,7 ,412.0,Stage,"    Brest (Bretagne), France ","Les Sables-d'Olonne (Pays de la Loire), France",,Nicolas,Frantz,Luxemburg ,N,,1899-04-11,,,,,86 years,1899-04-11,Mamer (Luxembourg), Luxemburg ,08-11-1985,    Luxembourg (Luxembourg), Luxemburg,1922,1934,0,0,0,0,12,0,0,0,0,12,Nicolas Frantz
2294,1926-06-30,8 ,285.0,Stage,"    Les Sables-d'Olonne (Pays de la Loire), France ","Bordeaux (Aquitaine), France",,Joseph,Van Dam,Belgium ,N,,1901-02-11,,,,,84 years,1901-02-11,Willebroek (Antwerpen), Belgium ,31-05-1986,    Willebroek (Antwerpen), Belgium,1924,1928,1937,1937,0,0,4,9,0,0,0,4,Joseph Van Dam
2295,1926-02-07,9 ,189.0,Stage,"    Bordeaux (Aquitaine), France ","Bayonne (Aquitaine), France",,Nicolas,Frantz,Luxemburg ,N,,1899-04-11,,,,,86 years,1899-04-11,Mamer (Luxembourg), Luxemburg ,08-11-1985,    Luxembourg (Luxembourg), Luxemburg,1922,1934,0,0,0,0,12,0,0,0,0,12,Nicolas Frantz
2296,1926-04-07,10 ,326.0,Stage,"    Bayonne (Aquitaine), France ","Luchon (Midi-Pyrenees), France",,Lucien,Buysse,Belgium ,N,,1892-11-09,,,,,87 years,1892-11-09,Wontergem (Oost-Vlaanderen), Belgium ,03-01-1980,    Deinze (Oost-Vlaanderen), Belgium,1913,1933,0,0,0,0,20,0,0,0,0,20,Lucien Buysse
2297,1926-06-07,11 ,323.0,Stage,"    Luchon (Midi-Pyrenees), France ","Perpignan (Languedoc-Roussillon), France",,Lucien,Buysse,Belgium ,N,,1892-11-09,,,,,87 years,1892-11-09,Wontergem (Oost-Vlaanderen), Belgium ,03-01-1980,    Deinze (Oost-Vlaanderen), Belgium,1913,1933,0,0,0,0,20,0,0,0,0,20,Lucien Buysse
2298,1926-08-07,12 ,427.0,Stage,"    Perpignan (Languedoc-Roussillon), France ","Toulon (Champagne-Ardenne), France",,Nicolas,Frantz,Luxemburg ,N,,1899-04-11,,,,,86 years,1899-04-11,Mamer (Luxembourg), Luxemburg ,08-11-1985,    Luxembourg (Luxembourg), Luxemburg,1922,1934,0,0,0,0,12,0,0,0,0,12,Nicolas Frantz
2299,1926-10-07,13 ,280.0,Stage,"    Toulon (Champagne-Ardenne), France ","Nice (Provence-Alpes-Cote d'Azur), France",,Nicolas,Frantz,Luxemburg ,N,,1899-04-11,,,,,86 years,1899-04-11,Mamer (Luxembourg), Luxemburg ,08-11-1985,    Luxembourg (Luxembourg), Luxemburg,1922,1934,0,0,0,0,12,0,0,0,0,12,Nicolas Frantz
2300,1926-12-07,14 ,275.0,Stage,"    Nice (Provence-Alpes-Cote d'Azur), France ","Briançon (Provence-Alpes-Cote d'Azur), France",,Bartolomeo,Aimo,Italy ,N,,1889-09-24,,,,,81 years,1889-09-24,Virle Piemonte (Piemonte), Italy ,01-12-1970,    Torino (Piemonte), Italy,1919,1930,0,0,0,0,11,0,0,0,0,11,Bartolomeo Aimo
2301,1926-07-14,15 ,303.0,Stage,"    Briançon (Provence-Alpes-Cote d'Azur), France ","Évian (Rhone-Alpes), France",,Joseph,Van Dam,Belgium ,N,,1901-02-11,,,,,84 years,1901-02-11,Willebroek (Antwerpen), Belgium ,31-05-1986,    Willebroek (Antwerpen), Belgium,1924,1928,1937,1937,0,0,4,9,0,0,0,4,Joseph Van Dam
2302,1926-07-16,16 ,321.0,Stage,"    Évian (Rhone-Alpes), France ","Dijon (Bourgogne), France",,Camiel,Vandecasteele,Belgium ,N,,1902-06-27,,,,,58 years,1902-06-27,Sint-Andries (West-Vlaanderen), Belgium ,12-02-1961,    Brugge (West-Vlaanderen), Belgium,1920,1930,1933,1934,0,0,10,3,1,0,0,11,Camiel Vandecasteele
2303,1926-07-18,17 ,341.0,Stage,"    Dijon (Bourgogne), France ","Paris (Ile-de-France), France",,Aimé,Dossche,Belgium ,N,,1902-03-28,,,,,83 years,1902-03-28,Landegem (Oost-Vlaanderen), Belgium ,30-10-1985,    Gent (Oost-Vlaanderen), Belgium,1924,1932,0,0,0,0,8,0,0,0,0,8,Aimé Dossche
2304,1926-07-18,Total Distance,0.0,Mountains Classification,,,,Lucien,Buysse,Belgium ,N,,1892-11-09,,,,,87 years,1892-11-09,Wontergem (Oost-Vlaanderen), Belgium ,03-01-1980,    Deinze (Oost-Vlaanderen), Belgium,1913,1933,0,0,0,0,20,0,0,0,0,20,Lucien Buysse
2305,1926-07-18,Total Distance,5745.0,General Classification,,"Paris (Ile-de-France), France",,Lucien,Buysse,Belgium ,N,,1892-11-09,,,,,87 years,1892-11-09,Wontergem (Oost-Vlaanderen), Belgium ,03-01-1980,    Deinze (Oost-Vlaanderen), Belgium,1913,1933,0,0,0,0,20,0,0,0,0,20,Lucien Buysse
2306,1925-06-21,1 ,340.0,Stage,"    Paris (Ile-de-France), France ","Le Havre (Haute-Normandie), France",,Ottavio,Bottecchia,Italy ,N,,1894-01-08,,,,,32 years,1894-01-08,San Martino (Veneto), Italy ,15-06-1927,    Gemona del Friuli (Friuli-Venezia Giulia), Italy,1922,1927,0,0,0,0,5,0,0,0,0,5,Ottavio Bottecchia
2307,1925-06-23,2 ,371.0,Stage,"    Le Havre (Haute-Normandie), France ","Cherbourg (Basse-Normandie), France",,Romain,Bellenger,France ,N,,1894-01-18,,,,,87 years,1894-01-18,Paris (Ile-de-France), France ,25-11-1981,    Cahors (Midi-Pyrenees), France,1919,1929,0,0,0,0,10,0,0,0,0,10,Romain Bellenger
2308,1925-06-25,3 ,405.0,Stage,"    Cherbourg (Basse-Normandie), France ","Brest (Bretagne), France",,Louis,Mottiat,Belgium ,N,,1889-06-07,,,,,82 years,1889-06-07,Bouffioulx (Hainaut), Belgium ,05-06-1972,    Gilly (Hainaut), Belgium,1912,1925,0,0,0,0,13,0,0,0,0,13,Louis Mottiat
2309,1925-06-26,4 ,208.0,Stage,"    Brest (Bretagne), France ","Vannes (Bretagne), France",,Nicolas,Frantz,Luxemburg ,N,,1899-04-11,,,,,86 years,1899-04-11,Mamer (Luxembourg), Luxemburg ,08-11-1985,    Luxembourg (Luxembourg), Luxemburg,1922,1934,0,0,0,0,12,0,0,0,0,12,Nicolas Frantz
2310,1925-06-27,5 ,204.0,Stage,"    Vannes (Bretagne), France ","Les Sables-d'Olonne (Pays de la Loire), France",,Nicolas,Frantz,Luxemburg ,N,,1899-04-11,,,,,86 years,1899-04-11,Mamer (Luxembourg), Luxemburg ,08-11-1985,    Luxembourg (Luxembourg), Luxemburg,1922,1934,0,0,0,0,12,0,0,0,0,12,Nicolas Frantz
2311,1925-06-28,6 ,293.0,Stage,"    Les Sables-d'Olonne (Pays de la Loire), France ","Bordeaux (Aquitaine), France",,Ottavio,Bottecchia,Italy ,N,,1894-01-08,,,,,32 years,1894-01-08,San Martino (Veneto), Italy ,15-06-1927,    Gemona del Friuli (Friuli-Venezia Giulia), Italy,1922,1927,0,0,0,0,5,0,0,0,0,5,Ottavio Bottecchia
2312,1925-06-30,7 ,189.0,Stage,"    Bordeaux (Aquitaine), France ","Bayonne (Aquitaine), France",,Ottavio,Bottecchia,Italy ,N,,1894-01-08,,,,,32 years,1894-01-08,San Martino (Veneto), Italy ,15-06-1927,    Gemona del Friuli (Friuli-Venezia Giulia), Italy,1922,1927,0,0,0,0,5,0,0,0,0,5,Ottavio Bottecchia
2313,1925-01-07,8 ,326.0,Stage,"    Bayonne (Aquitaine), France ","Luchon (Midi-Pyrenees), France",,Adelin,Benoît,Belgium ,N,,1900-12-05,,,,,54 years,1900-12-05,Pont-de-Loup (Hainaut), Belgium ,18-06-1954,    Châtelet (Hainaut), Belgium,1924,1932,0,0,0,0,8,0,0,0,0,8,Adelin Benoît
2314,1925-03-07,9 ,323.0,Stage,"    Luchon (Midi-Pyrenees), France ","Perpignan (Languedoc-Roussillon), France",,Nicolas,Frantz,Luxemburg ,N,,1899-04-11,,,,,86 years,1899-04-11,Mamer (Luxembourg), Luxemburg ,08-11-1985,    Luxembourg (Luxembourg), Luxemburg,1922,1934,0,0,0,0,12,0,0,0,0,12,Nicolas Frantz
2315,1925-04-07,10 ,215.0,Stage,"    Perpignan (Languedoc-Roussillon), France ","Nîmes (Languedoc-Roussillon), France",,Théo,Beeckman,Belgium ,N,,1896-01-11,,,,,59 years,1896-01-11,Meerbeke (Oost-Vlaanderen), Belgium ,22-11-1955,    Meerbeke (Oost-Vlaanderen), Belgium,1920,1927,0,0,0,0,7,0,0,0,0,7,Théo Beeckman
2316,1925-06-07,11 ,215.0,Stage,"    Nîmes (Languedoc-Roussillon), France ","Toulon (Champagne-Ardenne), France",,Lucien,Buysse,Belgium ,N,,1892-11-09,,,,,87 years,1892-11-09,Wontergem (Oost-Vlaanderen), Belgium ,03-01-1980,    Deinze (Oost-Vlaanderen), Belgium,1913,1933,0,0,0,0,20,0,0,0,0,20,Lucien Buysse
2317,1925-07-07,12 ,280.0,Stage,"    Toulon (Champagne-Ardenne), France ","Nice (Provence-Alpes-Cote d'Azur), France",,Lucien,Buysse,Belgium ,N,,1892-11-09,,,,,87 years,1892-11-09,Wontergem (Oost-Vlaanderen), Belgium ,03-01-1980,    Deinze (Oost-Vlaanderen), Belgium,1913,1933,0,0,0,0,20,0,0,0,0,20,Lucien Buysse
