0,1,2,3,4,5,6,7,8,9,10,11,12
,Date:,29-06-1922,3º stage Distance:,405 km,Road – Stage,          Departure:,"    Cherbourg (Basse-Normandie), France ",              Arrival:,"Brest (Bretagne), France",,,
,Date:,01-07-1922,4º stage Distance:,412 km,Road – Stage,          Departure:,"    Brest (Bretagne), France ",              Arrival:,"Les Sables-d'Olonne (Pays de la Loire), France",,,
,Date:,03-07-1922,5º stage Distance:,482 km,Road – Stage,          Departure:,"    Les Sables-d'Olonne (Pays de la Loire), France ",              Arrival:,"Bayonne (Aquitaine), France",,,
,Date:,05-07-1922,6º stage Distance:,326 km,Road – Stage,          Departure:,"    Bayonne (Aquitaine), France ",              Arrival:,"Luchon (Midi-Pyrenees), France",,,
,Date:,07-07-1922,7º stage Distance:,323 km,Road – Stage,          Departure:,"    Luchon (Midi-Pyrenees), France ",              Arrival:,"Perpignan (Languedoc-Roussillon), France",,,
,Date:,09-07-1922,8º stage Distance:,411 km,Road – Stage,          Departure:,"    Perpignan (Languedoc-Roussillon), France ",              Arrival:,"Toulon (Champagne-Ardenne), France",,,
,Date:,11-07-1922,9º stage Distance:,284 km,Road – Stage,          Departure:,"    Toulon (Champagne-Ardenne), France ",              Arrival:,"Nice (Provence-Alpes-Cote d'Azur), France",,,
,Date:,13-07-1922,10º stage Distance:,274 km,Road – Stage,          Departure:,"    Nice (Provence-Alpes-Cote d'Azur), France ",              Arrival:,"Briançon (Provence-Alpes-Cote d'Azur), France",,,
,Date:,15-07-1922,11º stage Distance:,260 km,Road – Stage,          Departure:,"    Briançon (Provence-Alpes-Cote d'Azur), France ",              Arrival:,"Genève (Geneve), Switzerland",,,
,Date:,17-07-1922,12º stage Distance:,371 km,Road – Stage,          Departure:,"    Genève (Geneve), Switzerland ",              Arrival:,"Strasbourg (Alsace), France",,,
,Date:,19-07-1922,13º stage Distance:,300 km,Road – Stage,          Departure:,"    Strasbourg (Alsace), France ",              Arrival:,"Metz (Lorraine), France",,,
,Date:,21-07-1922,14º stage Distance:,432 km,Road – Stage,          Departure:,"    Metz (Lorraine), France ",              Arrival:,"Dunkerque (Nord-Pas-de-Calais), France",,,
,Date:,23-07-1922,15º stage Distance:,340 km,Road – Stage,          Departure:,"    Dunkerque (Nord-Pas-de-Calais), France ",              Arrival:,"Paris (Ile-de-France), France",,,
,Date:,23-07-1922, Distance:,5375 km,Classification – Road – General Classification,          Departure:,"    Paris (Ile-de-France), France ",              Arrival:,"Paris (Ile-de-France), France",,,
,Date:,23-07-1922, Distance:, km,Classification – Road – Mountains Classification,          Departure:,,              Arrival:,,Category UCI:,,
,Date:,26-06-1921,1º stage Distance:,388 km,Road – Stage,          Departure:,"    Paris (Ile-de-France), France ",              Arrival:,"Le Havre (Haute-Normandie), France",,,
,Date:,28-06-1921,2º stage Distance:,364 km,Road – Stage,          Departure:,"    Le Havre (Haute-Normandie), France ",              Arrival:,"Cherbourg (Basse-Normandie), France",,,
,Date:,30-06-1921,3º stage Distance:,405 km,Road – Stage,          Departure:,"    Cherbourg (Basse-Normandie), France ",              Arrival:,"Brest (Bretagne), France",,,
,Date:,02-07-1921,4º stage Distance:,412 km,Road – Stage,          Departure:,"    Brest (Bretagne), France ",              Arrival:,"Les Sables-d'Olonne (Pays de la Loire), France",,,
,Date:,04-07-1921,5º stage Distance:,482 km,Road – Stage,          Departure:,"    Les Sables-d'Olonne (Pays de la Loire), France ",              Arrival:,"Bayonne (Aquitaine), France",,,
,Date:,06-07-1921,6º stage Distance:,326 km,Road – Stage,          Departure:,"    Bayonne (Aquitaine), France ",              Arrival:,"Luchon (Midi-Pyrenees), France",,,
,Date:,08-07-1921,7º stage Distance:,323 km,Road – Stage,          Departure:,"    Luchon (Midi-Pyrenees), France ",              Arrival:,"Perpignan (Languedoc-Roussillon), France",,,
,Date:,10-07-1921,8º stage Distance:,411 km,Road – Stage,          Departure:,"    Perpignan (Languedoc-Roussillon), France ",              Arrival:,"Toulon (Champagne-Ardenne), France",,,
,Date:,12-07-1921,9º stage Distance:,272 km,Road – Stage,          Departure:,"    Toulon (Champagne-Ardenne), France ",              Arrival:,"Nice (Provence-Alpes-Cote d'Azur), France",,,
,Date:,14-07-1921,10º stage Distance:,333 km,Road – Stage,          Departure:,"    Nice (Provence-Alpes-Cote d'Azur), France ",              Arrival:,"Grenoble (Rhone-Alpes), France",,,
,Date:,16-07-1921,11º stage Distance:,325 km,Road – Stage,          Departure:,"    Grenoble (Rhone-Alpes), France ",              Arrival:,"Genève (Geneve), Switzerland",,,
,Date:,18-07-1921,12º stage Distance:,371 km,Road – Stage,          Departure:,"    Genève (Geneve), Switzerland ",              Arrival:,"Strasbourg (Alsace), France",,,
,Date:,20-07-1921,13º stage Distance:,300 km,Road – Stage,          Departure:,"    Strasbourg (Alsace), France ",              Arrival:,"Metz (Lorraine), France",,,
,Date:,22-07-1921,14º stage Distance:,433 km,Road – Stage,          Departure:,"    Metz (Lorraine), France ",              Arrival:,"Dunkerque (Nord-Pas-de-Calais), France",,,
,Date:,24-07-1921,15º stage Distance:,340 km,Road – Stage,          Departure:,"    Dunkerque (Nord-Pas-de-Calais), France ",              Arrival:,"Paris (Ile-de-France), France",,,
,Date:,24-07-1921, Distance:, km,Classification – Road – Mountains Classification,          Departure:,,              Arrival:,,Category UCI:,,
,Date:,24-07-1921, Distance:,5484 km,Classification – Road – General Classification,          Departure:,"    Paris (Ile-de-France), France ",              Arrival:,"Paris (Ile-de-France), France",,,
,Date:,27-06-1920,1º stage Distance:,388 km,Road – Stage,          Departure:,"    Paris (Ile-de-France), France ",              Arrival:,"Le Havre (Haute-Normandie), France",,,
,Date:,29-06-1920,2º stage Distance:,364 km,Road – Stage,          Departure:,"    Le Havre (Haute-Normandie), France ",              Arrival:,"Cherbourg (Basse-Normandie), France",,,
,Date:,01-07-1920,3º stage Distance:,405 km,Road – Stage,          Departure:,"    Cherbourg (Basse-Normandie), France ",              Arrival:,"Brest (Bretagne), France",,,
,Date:,03-07-1920,4º stage Distance:,412 km,Road – Stage,          Departure:,"    Brest (Bretagne), France ",              Arrival:,"Les Sables-d'Olonne (Pays de la Loire), France",,,
,Date:,05-07-1920,5º stage Distance:,482 km,Road – Stage,          Departure:,"    Les Sables-d'Olonne (Pays de la Loire), France ",              Arrival:,"Bayonne (Aquitaine), France",,,
,Date:,07-07-1920,6º stage Distance:,326 km,Road – Stage,          Departure:,"    Bayonne (Aquitaine), France ",              Arrival:,"Luchon (Midi-Pyrenees), France",,,
,Date:,09-07-1920,7º stage Distance:,323 km,Road – Stage,          Departure:,"    Luchon (Midi-Pyrenees), France ",              Arrival:,"Perpignan (Languedoc-Roussillon), France",,,
,Date:,11-07-1920,8º stage Distance:,325 km,Road – Stage,          Departure:,"    Perpignan (Languedoc-Roussillon), France ",              Arrival:,"Aix-en-Provence (Provence-Alpes-Cote d'Azur), France",,,
,Date:,13-07-1920,9º stage Distance:,356 km,Road – Stage,          Departure:,"    Aix-en-Provence (Provence-Alpes-Cote d'Azur), France ",              Arrival:,"Nice (Provence-Alpes-Cote d'Azur), France",,,
,Date:,15-07-1920,10º stage Distance:,333 km,Road – Stage,          Departure:,"    Nice (Provence-Alpes-Cote d'Azur), France ",              Arrival:,"Grenoble (Rhone-Alpes), France",,,
,Date:,17-07-1920,11º stage Distance:,362 km,Road – Stage,          Departure:,"    Grenoble (Rhone-Alpes), France ",              Arrival:,"Gex (Rhone-Alpes), France",,,
,Date:,19-07-1920,12º stage Distance:,354 km,Road – Stage,          Departure:,"    Gex (Rhone-Alpes), France ",              Arrival:,"Strasbourg (Alsace), France",,,
,Date:,21-07-1920,13º stage Distance:,300 km,Road – Stage,          Departure:,"    Strasbourg (Alsace), France ",              Arrival:,"Metz (Lorraine), France",,,
,Date:,23-07-1920,14º stage Distance:,433 km,Road – Stage,          Departure:,"    Metz (Lorraine), France ",              Arrival:,"Dunkerque (Nord-Pas-de-Calais), France",,,
,Date:,25-07-1920,15º stage Distance:,340 km,Road – Stage,          Departure:,"    Dunkerque (Nord-Pas-de-Calais), France ",              Arrival:,"Paris (Ile-de-France), France",,,
,Date:,25-07-1920, Distance:,5503 km,Classification – Road – General Classification,          Departure:,"    Paris (Ile-de-France), France ",              Arrival:,"Paris (Ile-de-France), France",,,
,Date:,25-07-1920, Distance:, km,Classification – Road – Mountains Classification,          Departure:,,              Arrival:,,Category UCI:,,
,Date:,29-06-1919,1º stage Distance:,388 km,Road – Stage,          Departure:,"    Paris (Ile-de-France), France ",              Arrival:,"Le Havre (Haute-Normandie), France",,,
,Date:,01-07-1919,2º stage Distance:,364 km,Road – Stage,          Departure:,"    Le Havre (Haute-Normandie), France ",              Arrival:,"Cherbourg (Basse-Normandie), France",,,
,Date:,03-07-1919,3º stage Distance:,405` km,Road – Stage,          Departure:,"    Cherbourg (Basse-Normandie), France ",              Arrival:,"Brest (Bretagne), France",,,
,Date:,05-07-1919,4º stage Distance:,412 km,Road – Stage,          Departure:,"    Brest (Bretagne), France ",              Arrival:,"Les Sables-d'Olonne (Pays de la Loire), France",,,
,Date:,07-07-1919,5º stage Distance:,482 km,Road – Stage,          Departure:,"    Les Sables-d'Olonne (Pays de la Loire), France ",              Arrival:,"Bayonne (Aquitaine), France",,,
,Date:,09-07-1919,6º stage Distance:,326 km,Road – Stage,          Departure:,"    Bayonne (Aquitaine), France ",              Arrival:,"Luchon (Midi-Pyrenees), France",,,
,Date:,11-07-1919,7º stage Distance:,323 km,Road – Stage,          Departure:,"    Luchon (Midi-Pyrenees), France ",              Arrival:,"Perpignan (Languedoc-Roussillon), France",,,
,Date:,13-07-1919,8º stage Distance:,370 km,Road – Stage,          Departure:,"    Perpignan (Languedoc-Roussillon), France ",              Arrival:,"Marseille (Provence-Alpes-Cote d'Azur), France",,,
,Date:,15-07-1919,9º stage Distance:,338 km,Road – Stage,          Departure:,"    Marseille (Provence-Alpes-Cote d'Azur), France ",              Arrival:,"Nice (Provence-Alpes-Cote d'Azur), France",,,
,Date:,17-07-1919,10º stage Distance:,333 km,Road – Stage,          Departure:,"    Nice (Provence-Alpes-Cote d'Azur), France ",              Arrival:,"Grenoble (Rhone-Alpes), France",,,
,Date:,19-07-1919,11º stage Distance:,325 km,Road – Stage,          Departure:,"    Grenoble (Rhone-Alpes), France ",              Arrival:,"Genève (Geneve), Switzerland",,,
,Date:,21-07-1919,12º stage Distance:,371 km,Road – Stage,          Departure:,"    Genève (Geneve), Switzerland ",              Arrival:,"Strasbourg (Alsace), France",,,
,Date:,23-07-1919,13º stage Distance:,315 km,Road – Stage,          Departure:,"    Strasbourg (Alsace), France ",              Arrival:,"Metz (Lorraine), France",,,
,Date:,25-07-1919,14º stage Distance:,468 km,Road – Stage,          Departure:,"    Metz (Lorraine), France ",              Arrival:,"Dunkerque (Nord-Pas-de-Calais), France",,,
,Date:,27-07-1919,15º stage Distance:,340 km,Road – Stage,          Departure:,"    Dunkerque (Nord-Pas-de-Calais), France ",              Arrival:,"Paris (Ile-de-France), France",,,
,Date:,27-07-1919, Distance:,5560 km,Classification – Road – General Classification,          Departure:,"    Paris (Ile-de-France), France ",              Arrival:,"Paris (Ile-de-France), France",,,
,Date:,27-07-1919, Distance:, km,Classification – Road – Mountains Classification,          Departure:,,              Arrival:,,Category UCI:,,
,Date:,28-06-1914,1º stage Distance:,388 km,Road – Stage,          Departure:,"    Paris (Ile-de-France), France ",              Arrival:,"Le Havre (Haute-Normandie), France",,,
,Date:,30-06-1914,2º stage Distance:,364 km,Road – Stage,          Departure:,"    Le Havre (Haute-Normandie), France ",              Arrival:,"Cherbourg (Basse-Normandie), France",,,
,Date:,02-07-1914,3º stage Distance:,405 km,Road – Stage,          Departure:,"    Cherbourg (Basse-Normandie), France ",              Arrival:,"Brest (Bretagne), France",,,
,Date:,04-07-1914,4º stage Distance:,470 km,Road – Stage,          Departure:,"    Brest (Bretagne), France ",              Arrival:,"La Rochelle (Poitou-Charentes), France",,,
,Date:,06-07-1914,5º stage Distance:,379 km,Road – Stage,          Departure:,"    La Rochelle (Poitou-Charentes), France ",              Arrival:,"Bayonne (Aquitaine), France",,,
,Date:,08-07-1914,6º stage Distance:,326 km,Road – Stage,          Departure:,"    Bayonne (Aquitaine), France ",              Arrival:,"Luchon (Midi-Pyrenees), France",,,
,Date:,10-07-1914,7º stage Distance:,323 km,Road – Stage,          Departure:,"    Luchon (Midi-Pyrenees), France ",              Arrival:,"Perpignan (Languedoc-Roussillon), France",,,
,Date:,12-07-1914,8º stage Distance:,370 km,Road – Stage,          Departure:,"    Perpignan (Languedoc-Roussillon), France ",              Arrival:,"Marseille (Provence-Alpes-Cote d'Azur), France",,,
,Date:,14-07-1914,9º stage Distance:,338 km,Road – Stage,          Departure:,"    Marseille (Provence-Alpes-Cote d'Azur), France ",              Arrival:,"Nice (Provence-Alpes-Cote d'Azur), France",,,
,Date:,16-07-1914,10º stage Distance:,323 km,Road – Stage,          Departure:,"    Nice (Provence-Alpes-Cote d'Azur), France ",              Arrival:,"Grenoble (Rhone-Alpes), France",,,
,Date:,18-07-1914,11º stage Distance:,325 km,Road – Stage,          Departure:,"    Grenoble (Rhone-Alpes), France ",              Arrival:,"Genève (Geneve), Switzerland",,,
,Date:,20-07-1914,12º stage Distance:,325 km,Road – Stage,          Departure:,"    Genève (Geneve), Switzerland ",              Arrival:,"Belfort (Franche-Comte), France",,,
,Date:,22-07-1914,13º stage Distance:,325 km,Road – Stage,          Departure:,"    Belfort (Franche-Comte), France ",              Arrival:,"Longwy (Lorraine), France",,,
,Date:,24-07-1914,14º stage Distance:,390 km,Road – Stage,          Departure:,"    Longwy (Lorraine), France ",              Arrival:,"Dunkerque (Nord-Pas-de-Calais), France",,,
,Date:,26-07-1914,15º stage Distance:,340 km,Road – Stage,          Departure:,"    Dunkerque (Nord-Pas-de-Calais), France ",              Arrival:,"Paris (Ile-de-France), France",,,
,Date:,26-07-1914, Distance:,5405 km,Classification – Road – General Classification,          Departure:,"    Paris (Ile-de-France), France ",              Arrival:,"Paris (Ile-de-France), France",,,
,Date:,26-07-1914, Distance:, km,Classification – Road – Mountains Classification,          Departure:,,              Arrival:,,Category UCI:,,
